ClaimID,PolicyID,ClaimType,ClaimAmount,ClaimStatus,ClaimDate,AdjusterID
91562d88-80b2-4440-9864-e3f862362798,10520,Theft,274.38,Paid,2021-02-10,21
00caa130-6409-45f2-bb9f-3fdd4df5bd7f,10980,Liability,483.69,Paid,2024-09-07,42
88bc22fa-d048-40e4-b4af-618403725abc,10334,Medical,114.02,Closed,2024-12-29,8
30ec5cf0-f520-4748-b3d8-7170b9bd226b,10036,Medical,2268.81,In Review,2025-04-10,42
93c4bbba-27cd-4660-8e5b-42c03ec72293,10016,Fire,517.14,Paid,2023-01-11,28
d1401279-0d04-48c5-b018-2da29510dae0,10524,Theft,2285.0,Paid,2024-11-20,47
bd3aede5-5516-4dc3-b13d-6692b9eb1416,10515,Accident,346.17,Paid,2022-05-20,29
8896355a-94d9-4049-9296-75ef76fa222f,10548,Accident,1589.13,Denied,2022-11-15,38
cc3c33a3-3c1f-4d73-ad49-8eb7b1909d78,10227,Fire,2417.18,Open,2023-06-27,46
ad0c72a2-223e-4a83-a932-d6bce2d00944,10880,Medical,304.82,Paid,2024-08-17,19
74643b93-8aa8-4144-9e7a-08419d4f9535,10118,Medical,481.9,Open,2024-06-28,44
bd896f25-d2fc-459e-852d-bdbe563bd15c,10157,Fire,1513.58,Closed,2025-05-29,11
6015ae3f-dcce-4339-a838-b67ef0d89889,10714,Liability,1312.97,Paid,2023-09-30,45
b23ab710-01a3-4e35-bfea-4782a03f5c1d,10770,Theft,1865.51,In Review,2023-04-30,9
2770598e-7499-4019-aae7-5ea52d97f82b,10431,Accident,532.64,Paid,2023-04-10,39
0794915b-2395-41bd-afac-308262a322a8,10856,Medical,726.21,Paid,2023-07-06,27
50a1354b-fa72-4c71-9eff-28352c72c698,10227,Medical,624.02,Paid,2021-12-05,14
ebcd0bab-5113-496b-8586-967afc65af33,10709,Liability,985.88,Paid,2024-10-03,2
2e3b6c53-5a88-493a-a504-44929ec5f515,10648,Fire,2027.72,Closed,2024-12-27,23
3e51f9c0-f7c1-49fa-a62c-9eb6b74e442f,10357,Accident,263.27,Paid,2022-10-28,33
84b49f77-fd23-4e05-b5c4-0f88d5823a0f,10090,Theft,647.35,Closed,2024-10-06,22
7fb80d5d-578a-421f-9afa-5a842b83386c,10491,Medical,965.6,Paid,2025-03-17,15
4ba6b17d-6793-4644-ad96-a033fc9ddda3,10694,Theft,708.11,Denied,2023-08-21,32
13963f3a-5dab-424e-ba5c-cad4b6969ee7,10323,Fire,1088.57,Open,2022-06-28,23
9996bdd0-1085-4319-b933-fcff95f78a4f,10029,Theft,1267.68,Closed,2023-09-23,36
55e611d1-f9b4-4c56-8463-4f8bb9343de6,10170,Fire,222.7,Closed,2024-12-03,45
1a379d33-ef8b-4555-b01d-a4a9789751b9,10399,Liability,1156.81,In Review,2025-06-09,7
f71b2095-4377-482f-9bdb-43d53951fbfd,10530,Theft,1599.25,Open,2023-07-23,29
41ae75f3-6cb6-4586-8202-29d784d00959,10502,Medical,1436.34,Open,2025-05-17,49
993343bf-de6c-4d69-9866-c2e1305a1e38,10996,Theft,445.82,Open,2024-11-18,40
c3853990-438e-437d-a9cb-d825da0422c5,10097,Liability,1387.35,Closed,2024-05-11,7
c6907d21-6849-4d2c-b9c3-81bc0bc5029e,10084,Liability,157.37,Paid,2021-02-23,7
40ab95ec-3309-446f-9643-2da4e426bdc5,10217,Accident,311.54,In Review,2024-08-14,14
f79775c1-bddb-466d-8ab8-9f376e09fc91,10405,Fire,272.92,Paid,2024-05-10,19
6245c555-b9cd-46b9-a97b-a187725fd553,10669,Medical,554.22,Closed,2024-07-10,32
300c792f-5783-4df2-84bb-d42be285d1db,10412,Theft,1198.05,Paid,2023-08-08,24
9d255fae-c211-4dfa-9daf-1eee5851449e,10415,Fire,1142.37,Closed,2025-01-23,8
72fb4816-fa04-4e38-bb2c-535b0bc8ccc3,10221,Accident,843.25,Paid,2022-09-03,27
cd4e50e0-4f13-49fc-93b1-f11f7769c1ce,10670,Theft,325.36,Paid,2024-11-07,31
d1ff4f17-83f0-4d4a-862e-979011fa992a,10190,Fire,754.49,Paid,2025-06-02,11
4b7400d4-d8bf-4e89-8ad0-23ac86bb4562,10705,Theft,195.42,Paid,2025-06-09,46
51c5752b-dff6-4097-85e5-c8449b5182fe,10693,Medical,1240.08,Paid,2025-01-06,43
de9a8dc3-4092-4ddc-9354-6d80d048d7cc,10990,Accident,1248.5,Paid,2023-08-28,49
0e6682bd-2464-4eb5-bf66-9f4eb72ac53f,10336,Liability,232.9,Paid,2024-06-15,15
c4486fd9-6f8d-4276-90a4-d2ddca04bac0,10725,Accident,638.16,Closed,2025-05-23,27
2e6aaace-78ab-4b4c-88ed-01855499c1c5,10739,Medical,809.13,Closed,2024-12-22,34
7e43b1b9-19c2-4c5e-874c-49a184090bb9,10479,Fire,618.71,Open,2023-05-08,29
e231f20a-fa36-41f7-a7a5-c16e652193bb,10949,Accident,905.0,Closed,2024-05-30,46
4fdaf9bf-cfdd-4ba3-832e-4b1673e26519,10243,Liability,848.11,Open,2024-01-21,6
f76d4e01-9a66-4cf8-a000-a2223b05d5b8,10678,Fire,154.59,Paid,2025-01-01,50
80cc4289-7ae7-4c83-a53b-5098f81b4dbf,10199,Accident,2174.87,Paid,2024-12-25,26
205882dc-6494-4974-b57f-3a9dd0019fd2,10942,Theft,1666.26,In Review,2024-02-24,42
6f7ee57d-c9f8-426e-af63-fdbd19aed727,10316,Accident,2104.4,Open,2023-07-26,4
66b0755e-fa32-4d5c-9a60-13bf53d10d06,10840,Liability,1726.71,Open,2023-04-02,27
f450bd6d-6bf6-4edd-8974-4d88d92a4011,10951,Medical,1370.24,Closed,2022-12-19,45
62ff127f-5334-46cc-9b25-23bcf9795956,10390,Liability,1535.6,Closed,2022-02-02,47
1dbb4002-93e6-44af-a0fb-200bc3187ac4,10580,Fire,802.32,Open,2025-02-10,1
158623e5-1d60-4edb-9318-428fed1bee43,10935,Fire,310.0,Open,2021-12-11,40
c734c4e2-90a0-4f08-84ad-8fd50d3abf31,10703,Accident,761.44,In Review,2022-03-20,29
486f72d6-e3ec-4aff-9acf-3a00b8a2df12,10141,Accident,566.95,Closed,2021-07-26,40
f7aabb7f-f3d2-4fd1-8f17-c70a96ec4674,10560,Liability,1052.17,In Review,2025-03-23,45
c3ac79a8-f1ac-4c9f-ba4d-bc901d8c4325,10148,Fire,1462.83,Closed,2025-03-21,42
2835f81c-47dd-47a9-bfb8-ce6594458a8f,10862,Medical,1020.0,Closed,2025-02-22,20
6d974aaa-5fba-4f86-aa20-4feb8c87a7eb,10069,Theft,412.97,Paid,2023-12-20,22
856019d2-ee0e-4eef-8aed-97da2943f5b9,10578,Medical,2717.34,In Review,2024-10-22,48
8dce6f40-9560-4d52-ac8f-5ca00bd8e9f6,10077,Accident,1295.12,Denied,2023-04-04,35
6a9a9832-c5e3-424f-8f8a-e514eb17b691,10350,Fire,1883.17,Paid,2024-11-17,33
63b8a503-b786-483b-816a-ba3ac12d83cc,10484,Liability,1766.28,Paid,2024-11-06,22
abdfaa55-2fbc-4295-96d5-40165f4bcf3e,10287,Accident,196.33,Paid,2023-05-23,35
6b81a6e0-9abc-4f65-af44-49eb1a937d61,10209,Liability,144.26,Paid,2023-12-19,50
46d45b2e-7374-48dd-8428-a1b5cfed8ddf,10518,Fire,686.78,In Review,2024-05-31,33
6fbc26b3-e7b0-4db6-9c20-2975f4bdf096,10804,Theft,683.3,In Review,2023-07-31,24
a92a4f62-679a-4197-9419-7b4849349ba0,10185,Fire,705.79,In Review,2025-06-06,23
573404ca-5f96-4bbe-b88b-6a53bd7647ad,10566,Theft,680.78,Paid,2024-04-19,42
02ee4abd-634d-4ccc-9c21-fc5f9d9514b0,10152,Theft,426.89,Paid,2025-04-23,37
0cce7e57-2018-4f45-b22f-4b34d605390f,10545,Theft,1434.34,Paid,2024-07-04,16
6579a4f7-c7ed-4f7c-ba38-d0c8eb98a3f0,10078,Liability,364.43,Denied,2024-07-22,41
4fed5122-d8ca-4e40-856a-8922a1685dce,10743,Liability,1334.71,Closed,2024-01-15,15
468aefc5-9eb5-4d75-8857-1a7889e20901,10419,Fire,1582.33,Paid,2025-02-14,43
ba0f921f-1b29-4b4d-83eb-a099866817cd,10143,Liability,505.62,In Review,2025-05-30,46
843dc785-6b76-4be5-a7d1-d1da2ecb904d,10807,Medical,2295.66,Denied,2024-04-01,16
683515d3-c51c-46e7-a7bc-7839e7bea3c8,10317,Theft,1382.05,Paid,2024-01-04,38
6c915010-812b-46a2-b5be-400faf15c625,10192,Accident,1439.18,Closed,2025-03-26,24
3cc3e101-1d3a-40e3-bf8f-00ff72282559,10182,Medical,123.58,Paid,2024-10-03,46
a753a88b-300b-4502-9756-01c1e1d25d20,10401,Medical,498.96,Closed,2025-05-09,6
fb24eb82-a0bc-4d36-a997-646f8ea0f6fc,10132,Theft,622.91,Paid,2022-04-25,9
83831a23-89b5-4cca-99e4-31358ced8176,10333,Medical,334.61,Paid,2023-11-20,5
56d49758-6303-47d5-b517-a1d14c65b2a9,10784,Fire,303.89,In Review,2024-04-21,26
70bf0ce2-14bf-49ad-a3c9-92d396ba0009,10911,Liability,1072.45,Denied,2024-11-11,50
96434f52-543c-414f-870a-4e5dd105e5c3,10700,Medical,1573.97,Closed,2025-05-30,38
a2dfcd78-2972-46c2-a4fb-2c04d2aed4c5,10655,Medical,692.61,In Review,2023-12-03,29
93f08e11-deb1-4edc-bae4-e3eac65d665b,10682,Medical,700.35,In Review,2023-12-27,27
26ae8d5a-183a-4123-a21c-f87622e5b5d0,10572,Accident,1219.93,Paid,2022-11-23,9
91396055-c146-44b9-822c-c48987b333d4,10450,Medical,286.34,In Review,2024-11-05,9
3003078d-0a3d-411f-a82f-2a69f308109c,10192,Liability,685.23,Closed,2025-01-07,8
d96c0289-7676-40e5-95e0-a6e4b2d9ad2f,10025,Accident,1419.12,Paid,2025-04-30,3
40ef583e-1fce-466d-994a-e8ce5c243b27,10386,Accident,824.8,Open,2024-02-26,24
392ec2da-132a-4a14-bd98-1bc832154407,10520,Theft,225.65,In Review,2021-09-07,27
df4c0863-92bd-49c4-83d8-4e4b7abe194d,10390,Theft,2213.06,Paid,2021-01-08,37
33ee7b90-7608-4aa9-9d59-80a4cddd59bc,10215,Fire,1545.77,Paid,2023-10-16,10
15d1b558-f9c3-4140-8c5c-faf7bcea8b3a,10292,Theft,190.75,Paid,2024-12-15,24
f4988cfd-14af-4e9c-877d-88a1d51b7bab,10719,Fire,142.2,Paid,2024-04-01,2
8a10c46f-622f-45b8-b728-846c0ec58e1e,10968,Accident,292.53,Paid,2025-02-17,38
4ecbf9bb-b837-4058-93ea-6a2f3ba81486,10507,Medical,379.76,Paid,2024-10-02,20
aeb782aa-2b70-4d00-bd3c-39f9a2e07318,10900,Fire,491.07,Paid,2024-04-30,48
4138762b-191c-4f3f-8475-5403f211b150,10672,Medical,1229.38,Paid,2022-05-19,36
3eddad7a-ce40-4c7f-84f3-799b3ed8b225,10383,Fire,1611.88,Paid,2024-10-27,3
7336f180-761f-4eec-93f2-5add8448b1ce,10470,Medical,2221.65,Paid,2025-01-21,20
ee575388-64ae-42ce-a0f1-7532e30a7f01,10670,Liability,631.28,Paid,2025-01-14,22
e4b5a474-24ed-4443-a0ac-cb79995b0a7b,10963,Medical,114.53,Paid,2024-01-18,47
40f71f41-5f3c-448a-9a3a-7ff4daf9282d,10504,Liability,2285.03,Paid,2023-07-16,9
da2fdbf7-57da-4d79-a212-6cc8909cedee,10212,Liability,1538.71,In Review,2024-06-20,49
39579b82-4511-46fb-ac9b-2d1838cff0a5,10230,Medical,442.96,In Review,2023-10-12,10
030bc355-b2e1-41a0-adea-adcfb856fc2e,10657,Fire,432.61,Paid,2025-05-10,40
a3e0b48d-339a-44a0-8b89-44a6542f0ef8,10362,Liability,1731.06,Paid,2024-06-26,15
68ffd6c0-e93b-4815-9100-4ad7baa06adf,10670,Medical,998.59,Paid,2025-02-16,3
b2bb7b27-4e51-4932-a94b-6af6356edba4,10365,Medical,1237.2,In Review,2025-01-21,42
257d4c67-b2ce-4932-98df-8d0719b99452,10887,Theft,1337.88,Closed,2022-01-09,46
78de42c7-ab36-4580-8fec-69b4f3c081ae,10996,Theft,234.45,Denied,2024-10-10,50
9b97a4e5-b7d7-4996-9cce-8d5f0778b532,10604,Fire,223.16,Denied,2023-08-25,8
b28ea166-bbd3-48ad-a712-dfcb1a5948a3,10717,Liability,1674.27,Paid,2024-02-02,40
587aef1f-3579-4b7e-bafa-f453912a4194,10498,Liability,62.39,Denied,2024-08-05,4
eb97b02c-1581-445d-bc90-32fa3e90ca68,10348,Liability,56.06,Denied,2022-12-02,49
44828585-4aac-4ede-957d-80b27e6c2ac9,10991,Medical,2417.79,Denied,2024-10-16,2
cfa77a82-7b0e-4e6b-8fc0-57637ceaf9ab,10020,Theft,668.55,In Review,2023-04-23,35
545a988c-7947-4ce8-b41a-50e9387e40ca,10793,Accident,794.98,Open,2024-04-30,18
370e8c4f-5261-4730-9aa7-a6c047899964,10979,Accident,1601.41,Paid,2024-11-04,46
11ccfd5e-408c-47fe-84b8-c148b288a122,10803,Liability,810.86,Paid,2024-12-06,35
7d4bc506-067f-483a-bfce-059815499c99,10299,Liability,207.34,Paid,2025-05-02,38
6639c4d8-dc5a-42c2-ac57-f1bbf112668d,10510,Theft,1892.5,Paid,2024-02-27,2
c0dad914-5498-4498-bb28-70e3d80bc735,10097,Fire,1194.87,Paid,2024-12-06,27
518ec0d9-3083-4066-8a95-1afa5824cedc,10886,Theft,626.94,Closed,2024-11-29,21
57de4a11-3d27-40c6-a385-d1b6965c1498,10369,Medical,551.19,Paid,2025-01-30,8
7a927022-b1a9-458d-a421-6af6be18a35a,10182,Theft,138.22,Denied,2025-01-16,19
c09ccd27-bcd0-4661-ba01-992210357bf8,10353,Accident,1573.14,Paid,2023-03-12,50
93941ceb-ec9f-485f-a040-a048ff42b8a8,10853,Theft,511.39,Paid,2024-09-16,27
ca69eb2d-e5a2-404a-8f72-8c4d3fc1f378,10899,Accident,127.23,Paid,2025-04-12,21
01d2e37f-2882-4f0e-8049-5de9df1d338a,10880,Accident,835.02,Paid,2022-05-11,4
b3ebc6cf-843e-49f3-9ad4-e2e67b61ca52,10896,Fire,342.56,Paid,2024-06-11,21
1c9a1cbc-7c6b-4919-b2c7-6be9cb1c74f4,10787,Accident,1840.08,Paid,2025-01-24,21
f6f8e809-f6d6-43f5-b7bd-62223113bbca,10300,Fire,495.91,Paid,2025-04-19,8
44e67eb6-402e-4497-8774-c8913d270377,10474,Theft,2470.11,Paid,2025-06-08,49
8a2f6885-cf25-4314-8ea7-64f56576ab01,10643,Liability,168.54,Denied,2025-02-06,32
70ccb257-67f2-4f60-80f9-fb31eef5a6f9,10552,Liability,1841.47,Closed,2024-11-18,25
d8c3c49c-d903-404f-a3cb-f2a400994f69,10642,Theft,1068.83,Paid,2023-02-24,21
e4ccf7f4-b970-4f00-a7ec-7b23b8f1c74f,10772,Medical,463.15,Denied,2025-02-24,5
5c8a579c-ba2b-4143-8727-311df94e0be6,10798,Medical,504.01,Paid,2022-08-29,41
2ddac99f-c339-4350-b65d-e29ae823b36c,10063,Accident,1144.42,Open,2023-07-11,2
f5492294-1f5f-4e05-af6a-ae1503409d67,10621,Fire,668.27,Denied,2025-03-10,38
ed4dba7e-c720-44a3-a1d8-cf51b4ce4a38,10429,Theft,359.27,Paid,2024-04-13,36
4a40d351-6960-4888-bfb5-2cd3647e16ff,10648,Accident,1881.68,Paid,2024-09-02,27
3529cc00-1879-447d-8f2a-88ddc981ef9a,10232,Medical,810.02,Paid,2024-10-22,41
3e53dcbc-00cc-49d1-98d6-6da672984b69,10572,Liability,499.6,Paid,2022-09-13,10
10a78664-9bc9-45c7-b1f1-ff4942f4aa55,10899,Fire,110.65,Denied,2024-09-25,11
a386cd95-b8d1-41b5-800f-99cdbc316038,10885,Accident,1151.03,Denied,2021-12-23,28
a3f76ed8-f4a5-4585-91c9-5a6ee50935f5,10423,Liability,71.84,Paid,2022-11-05,1
b7aa51b1-cb30-4b96-9a35-02afd9376981,10513,Medical,2396.01,Open,2025-02-05,40
ac468fa0-ea01-48f7-8c22-d7c81cb8acf8,10529,Fire,136.5,In Review,2025-06-06,11
f82f3460-3577-4cf2-b33e-c1f7ba22f96c,10093,Theft,1810.6,Paid,2025-03-30,31
4c8d8b10-9d44-4668-a2fa-623b2281b90e,10706,Fire,2668.93,Denied,2024-07-25,44
e482c145-680f-4e4d-ab2f-118d73cf05f8,10559,Medical,702.89,Open,2025-02-09,41
35734b3a-2ac0-41d2-b94f-c05f9631e141,10231,Accident,389.69,Denied,2023-05-18,33
d2666535-e0f8-4f0e-9a3a-4b84e9ed510f,10608,Fire,965.54,Paid,2022-10-21,48
61329d22-9c71-4a6e-b759-113b44979a7b,10344,Liability,296.41,Denied,2021-11-30,20
1946c8bc-d51a-49ea-a174-ff7d353bb0a1,10433,Theft,454.59,Paid,2025-05-13,8
bdfe4115-ddc8-4142-adaf-5e74843dce20,10441,Accident,502.29,In Review,2025-05-12,18
1b6a3473-4517-4915-9e29-0cd70e699055,10327,Medical,804.31,Paid,2024-02-14,33
059e7061-da00-4de5-b961-a50fdd21e35f,10705,Fire,91.54,Closed,2025-06-10,22
1d3a421e-2a06-4da1-a664-74de64a5d257,10650,Fire,279.17,Open,2023-10-09,46
5aa49328-0a66-4e58-9afd-44e869bf7bb8,10362,Medical,1659.59,Paid,2025-05-12,43
d72bcffe-0385-489b-b829-102c3746ee0d,10196,Fire,240.41,Paid,2025-02-26,30
2dde5340-52bf-4a7b-b158-88f518271a43,10398,Liability,487.64,Paid,2021-07-21,45
5f25e3a5-3a2f-42a7-9473-505bea2893b3,10374,Accident,696.8,In Review,2023-07-21,1
37c5f1bd-9145-4ed0-9339-56e490782c3d,10696,Liability,975.38,Paid,2025-05-13,1
cb0ace7d-eb61-4198-bcbd-babe87b8ad5a,10145,Accident,1003.83,Paid,2022-01-17,45
74f9ea35-e411-41da-9d23-bf6b5099263c,10382,Medical,285.41,Closed,2024-12-30,35
c96a10d5-26dc-4dc1-959a-9b3574959fc2,10318,Theft,666.27,Closed,2024-11-16,42
de9c7762-9d23-4949-960e-09561a8df167,10271,Theft,2069.46,Denied,2025-05-11,43
dda8d33f-5708-4d08-a1fb-9645da0859d8,10961,Medical,393.16,In Review,2025-03-09,23
3f769b5a-3875-4f3c-b968-29548795594d,10827,Medical,262.07,Closed,2024-07-25,23
4a6bf1ae-f2c7-4317-8812-657fe255ee27,10506,Medical,86.96,Paid,2024-11-05,50
a38efb3d-cfba-4951-8ee3-0f3a295633ab,10608,Theft,894.33,Paid,2025-03-18,24
81be107e-d144-454c-8f69-4ea094555444,10122,Accident,1339.34,Paid,2024-06-20,15
f0f7d3f4-d509-44d7-b52e-ac0bc10fa640,10195,Theft,1056.76,Closed,2024-05-22,44
e0e6474b-a672-482f-abd1-daeae7165bbe,10656,Fire,350.06,Paid,2023-11-12,40
3f737430-3e2d-45e6-9f3b-62b266533ca9,10791,Fire,544.1,Closed,2025-01-24,15
5d8a124d-c67b-49f0-9ad9-cd993ff141ad,10404,Accident,1134.52,Open,2025-04-25,24
3df7aec0-b138-4830-bb73-af8c3986515c,10121,Theft,2154.86,Paid,2025-06-02,46
21ce4fbb-cc71-4f47-a801-7099bb23eb2a,10829,Liability,271.41,Paid,2024-11-15,13
bf766071-3e8c-4fce-a155-65dcf6b61024,10059,Medical,208.15,Paid,2024-11-20,18
157aaa6c-e2d3-4d65-8cc1-b378dcc9d490,10311,Liability,1264.94,Denied,2024-08-17,11
26f2e450-6870-4a1d-8754-25b759749247,10544,Liability,333.88,Paid,2023-08-15,48
8623a3e6-4ae3-4d41-bb4e-37ffadfa55ff,10243,Liability,2452.94,In Review,2025-04-12,39
676100d7-320c-4d3b-81fa-ac8b86074006,10403,Liability,741.44,Paid,2024-12-30,38
ab4ddd80-da92-4c9c-98e0-da186f848f3e,10474,Accident,2003.75,In Review,2025-06-10,9
d44ea0dc-8fad-41e3-999c-d230923f8bcf,10637,Fire,1456.71,Open,2024-05-12,15
076312c4-779d-4bbd-b6c1-a74cac4553ba,10871,Liability,179.04,In Review,2022-05-09,18
d8a6f7be-1eeb-4de2-ac14-df017f89c4e0,10293,Accident,1262.07,Closed,2022-01-20,2
aa67eb4d-33b0-4aaf-98b6-cb63914b9545,10417,Liability,462.27,In Review,2024-05-18,44
bd1e6980-0482-4e62-8a96-f5fb76896168,10880,Liability,298.72,Closed,2023-03-11,1
8c2c21b0-33b2-4522-b637-6530aa3e0505,10767,Medical,1624.57,In Review,2023-04-27,42
eb128dfd-ae6e-49e9-86cb-4b0e111d98b8,10337,Theft,984.2,Closed,2023-11-01,21
6fab11f2-d560-4a2d-a811-1635a6d9c458,10307,Medical,652.13,Closed,2024-12-27,27
bd82306b-a3c2-4c00-b3fc-e929ef49117c,10247,Fire,957.28,Paid,2025-01-18,34
fc389db1-435d-4181-b3e9-71f6d1b67ce7,10585,Medical,1535.36,Paid,2021-12-02,34
77346658-20ff-45ab-af0b-b0c46af34a47,10048,Theft,1064.23,Closed,2024-03-23,15
cd9a32ac-ade1-402e-876a-133745434185,10625,Theft,1552.13,Paid,2024-10-24,27
f3440288-2a28-4802-b788-1f0e8d7d85ca,10024,Liability,678.81,Paid,2025-05-08,1
7c0282e0-6886-4378-a1d1-3c1dba870b15,10710,Medical,2034.98,Paid,2021-07-20,6
dcffbd9f-84a0-4683-96f4-ea561f61160b,10828,Liability,489.44,Closed,2020-10-30,48
82f4af33-e9ae-45df-88f7-50898f67c64e,10860,Accident,248.86,Open,2024-12-04,28
87c420b1-e33e-42d3-869e-23fbd09558bd,10945,Theft,386.57,Open,2024-12-03,13
39b5382f-2c22-4cb7-95d0-61e9eff9675a,10793,Accident,1394.29,Paid,2024-10-09,5
c7a456aa-1a69-469b-ba85-894cc8e354d9,10128,Theft,2439.59,Paid,2025-05-25,28
a2a8fbf1-20d8-4676-b3a6-91d3aeeddcb6,10451,Theft,1871.19,Denied,2024-03-06,41
848cd1d3-ebc6-4eaf-b813-e0da1276cd2f,10787,Fire,971.48,Closed,2025-04-30,16
253a0513-5984-41ad-ac2e-034fe6692ef7,10420,Theft,1831.96,Paid,2024-03-21,22
f584e91a-1326-48f0-86d7-b9784f62a75c,10198,Theft,2639.49,Closed,2025-03-03,34
6534eccb-6ba6-4206-8d72-d41b0440664d,10050,Accident,587.69,Open,2023-02-17,50
57aa2e84-ca37-47b2-b50b-893f5817cab5,10027,Liability,518.03,In Review,2024-10-15,49
bb3bd1c6-a623-4c37-852b-2b5f04139789,10050,Theft,672.66,In Review,2023-06-12,38
de3f8a33-11ed-465e-9b99-0b5ed19e4bc4,10369,Theft,477.58,Paid,2024-10-05,4
7ca7ebc0-62ee-4a16-9666-19ad61c83f17,10265,Theft,1960.29,Paid,2024-09-13,45
7add9d21-bf78-48a1-a903-2f373301d8fe,10242,Theft,1641.65,Closed,2025-02-23,4
5e6c3d24-fa71-43a7-80d1-01b15f6c13ef,10325,Medical,619.91,Paid,2025-01-16,40
23fc3b4e-90c0-4d5c-b48a-3cac2de82f08,10086,Medical,485.51,Paid,2023-10-14,44
26c53bfe-126a-4451-aee4-fc1ac69c7a9a,10335,Theft,403.96,Denied,2024-11-21,19
30775e0c-8168-4217-9dc2-3eca8c5bd609,10222,Medical,1568.25,Paid,2023-09-14,40
7bb53152-84c5-42c9-a7d9-1e12e1d71a48,10230,Medical,529.76,Paid,2025-02-03,39
1a43e726-3dc1-47e5-8269-db73e7a15dfb,10174,Liability,855.75,Paid,2024-09-28,25
5f6846fd-0f1a-433d-be12-bbcd4130541a,10863,Medical,1236.01,Closed,2025-05-12,40
6118995d-bed8-4bf4-a1ff-4351f279a136,10355,Liability,67.8,Paid,2025-02-27,42
a2c65f1b-468e-40bb-bc4d-bf114ef1a0ce,10352,Theft,825.86,Paid,2024-01-25,22
d6e4f13a-6882-4c65-b578-1f4689997f93,10074,Liability,1429.59,Paid,2024-06-25,7
a29c1579-ae34-4a94-b7a7-99f6b8aa4b5f,10584,Theft,781.18,Denied,2024-07-11,5
7b42094e-e490-48b6-9870-0d7b98987546,10566,Liability,1613.87,Closed,2024-06-10,13
8555641d-4d90-42e2-b065-3a4d96e52f91,10269,Liability,736.13,Paid,2024-12-01,33
11cb874f-2cdc-4479-ba10-436146fae793,10016,Fire,657.7,Paid,2025-06-07,31
f42e0fcf-3b46-4bac-9a03-20503f28e9dc,10519,Liability,2848.34,Paid,2025-05-25,16
737f6de1-0017-4384-a12e-df58f5f6cf02,10314,Accident,1809.41,Closed,2025-02-01,4
7fcc8494-0144-4801-8e09-69232ef388d9,10642,Accident,754.22,Paid,2023-07-04,28
a0edbaaa-1f2d-4fdc-b559-84c1704347d1,10715,Liability,967.38,Open,2023-06-23,49
da8bd871-e164-430f-9c0f-808903cadf3b,10555,Fire,981.34,Paid,2025-03-25,35
21389a67-bf14-4e27-ae6c-6df6cf7642b4,10440,Accident,293.44,Paid,2024-11-25,20
a16f60db-a36c-4431-b5d8-3134d1a69982,10899,Liability,298.04,Paid,2025-01-06,24
51f6a504-304e-462c-b85d-771b6da6cc9f,10293,Theft,344.09,Denied,2023-03-08,43
981bb7d0-d4b2-40f7-bd68-e48afeed4736,10502,Accident,1230.84,Paid,2024-06-19,33
6f3a9232-8a2d-41fc-848c-5632f1b1b0f4,10764,Liability,335.78,Closed,2025-05-27,28
39ff6b2b-f246-4899-b22b-97a28a957bbd,10782,Fire,1689.6,Paid,2025-02-25,13
341ae39c-72fe-466a-9865-9b1f1404321d,10677,Accident,91.75,Closed,2023-02-26,22
cb9d3850-efbf-43fa-9297-0a30d03adae2,10401,Accident,220.31,In Review,2024-11-14,45
dbd62481-8109-4623-bca9-fc222acd1ab6,10149,Medical,317.78,Denied,2024-12-23,22
b2d061c9-8bdc-478c-aa8e-cab755702e0d,10402,Liability,741.72,Denied,2024-09-03,22
6e61e9ac-59c2-4e7a-90f6-1431b771995e,10892,Liability,292.23,Paid,2024-03-08,22
4d29c3e1-f9c5-4fd6-b0a6-a1224b49cea9,10275,Accident,837.66,Paid,2022-03-17,3
54958241-7446-4f48-b22e-105234ffe12b,10147,Medical,974.18,Paid,2024-04-16,1
95a13a00-4075-4997-93d6-b6b6e17c2e32,10802,Accident,379.78,In Review,2024-05-23,30
3ae3b056-f8b8-4792-9622-79bc1010626c,10848,Liability,828.85,Paid,2023-04-11,31
e4bba034-499e-46b7-ad21-a116ae7586e4,10448,Fire,1859.55,Closed,2022-12-30,25
2a2617e8-c87c-4f9c-8efb-b9c93b7d8d52,10875,Accident,320.07,Paid,2025-05-05,1
028a2921-ea8e-47bf-9a96-100b1d53874c,10447,Fire,2277.78,Paid,2024-08-26,23
da1ce4e0-4423-46e5-af35-2a308a48f3b4,10344,Theft,666.19,Denied,2022-02-11,10
45cbceed-b8c4-4fbe-96c9-8ff83cb17df5,10725,Fire,845.48,Paid,2024-02-29,41
62e28ab9-28dc-42ef-9a09-031b76d91b24,10838,Liability,536.26,Open,2021-10-13,24
6fb2219e-000b-4e2f-a079-33653029bf02,10666,Theft,265.48,Open,2025-02-24,13
bab78570-35fe-487d-a697-99e550a625fe,10653,Accident,1404.47,Paid,2025-02-09,15
caf96108-6a4c-4d8f-b8f4-77663e88bbb3,10892,Fire,2597.8,In Review,2023-10-25,22
3ce1612a-75c7-4759-9d21-90238a37abdc,10843,Liability,754.98,Paid,2023-11-20,13
ec2de1ae-8ce2-4970-b519-8a6e87f28ee4,10588,Theft,563.21,Paid,2025-06-07,17
5839ae7c-2df9-457a-ba84-e6be1a1cfa18,10960,Theft,1755.25,Paid,2023-04-24,44
